Seq,Chapter,Source PDF Page,Table Number,Detected Title,Row #,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29
52,16 Cereals,90,,Table14-4: Potassiumfor pasture establishment without a cover crop1,6,,3,50,60,,,,,,,,,,,,,,,,,,,,,,,,,
52,16 Cereals,90,,Table14-4: Potassiumfor pasture establishment without a cover crop1,7,,4,30,40,,,,,,,,,,,,,,,,,,,,,,,,,
52,16 Cereals,90,,Table14-4: Potassiumfor pasture establishment without a cover crop1,8,,1.See Table6-5 for KIndexsystem.,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,16 Cereals,91,,"Table15-1: Available N, advice andP and K(kg/ha)for maintainance on swards grazed by horses atat various stocking rates",1,"Table15-1: Available N, advice andP and K(kg/ha)for maintainance on swards grazed by horses atat various stocking rates",,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,16 Cereals,91,,"Table15-1: Available N, advice andP and K(kg/ha)for maintainance on swards grazed by horses atat various stocking rates",2,,Stocking rate,"N2,3",,P,,K,,,,,,,,,,,,,,,,,,,,,,
53,16 Cereals,91,,"Table15-1: Available N, advice andP and K(kg/ha)for maintainance on swards grazed by horses atat various stocking rates",3,,LU/ha1,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,16 Cereals,91,,"Table15-1: Available N, advice andP and K(kg/ha)for maintainance on swards grazed by horses atat various stocking rates",4,,1.0,,25-40,,3,,4,,,,,,,,,,,,,,,,,,,,,
53,16 Cereals,91,,"Table15-1: Available N, advice andP and K(kg/ha)for maintainance on swards grazed by horses atat various stocking rates",5,,1.5,,25-40,,5,,6,,,,,,,,,,,,,,,,,,,,,
53,16 Cereals,91,,"Table15-1: Available N, advice andP and K(kg/ha)for maintainance on swards grazed by horses atat various stocking rates",6,,2.0,,25-40,,7,,8,,,,,,,,,,,,,,,,,,,,,
53,16 Cereals,91,,"Table15-1: Available N, advice andP and K(kg/ha)for maintainance on swards grazed by horses atat various stocking rates",7,,1. 1 horse = 1 LU/ha,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,16 Cereals,91,,"Table15-1: Available N, advice andP and K(kg/ha)for maintainance on swards grazed by horses atat various stocking rates",8,,2. Apply 25kgN/ha in springtime,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,16 Cereals,91,,"Table15-1: Available N, advice andP and K(kg/ha)for maintainance on swards grazed by horses atat various stocking rates",9,,3. Apply additional N based on grass demand during the growing season.,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,2,,Soil N Index3,"Winter wheat4,5","Spring wheat4,5,6",,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,3,,1,210,160,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,4,,2,180,130,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,5,,3,120,95,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,6,,4,80,60,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,7,,1. N rates shown above refer to application rates of available fertilizer. Chemical fertilizer rates,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,8,,should be calculated by deducting the available N contained in organic fertilizer applications,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,9,,from the rates shown in the above table.,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,10,,"2. Winter Wheat up to 9.0 tonnes/ha, Spring Wheat up to 7.5 tonnes/ha.",,,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,11,,3. See Tables 6-2 and 6-3 for Soil N Index.,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,12,,"4. Where proof of higher yields is available, an additional 20kg/ha N may be applied for every",,,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,13,,1 tonne above reference yield see table 16-2. The higher yields shall be based on the best,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,14,,yield achieved in any of the three previous harvests at 20% moisture content.,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,15,,5. Where milling wheat is grown under a contract to a purchaser of milling wheat an extra 30,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,16,,kg/ha N may be applied.,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,17,,"6. To reduce the risk of poor establishment in spring cereals, not more than 75 kg/ha N",,,,,,,,,,,,,,,,,,,,,,,,,,,
54,16 Cereals,93,16-1,Table 16-1: Available N1for wheat (kg/ha) having moderate yields2orwhere proof of higher yields is not available,18,,should be combined drilled.,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,1,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,2,Soil N Index2,,"Winter wheat3,4",,,,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,3,,,9 t/ha,10 t/ha,11 t/ha,12 t/ha,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,4,,1,210,230,250,270,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,5,,2,180,200,220,240,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,6,,3,120,140,160,180,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,7,,4,80,100,120,140,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,8,,,"Spring wheat3,4,5",,,,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,9,,,7.5 t/ha,8.5 t/ha,9.5 t/ha,10.5 t/ha,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,10,,1,160,180,200,220,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,11,,2,130,150,170,190,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,12,,3,95,115,135,155,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,13,,4,60,80,100,120,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,14,,1. N rates shown above refer to application rates of available fertilizer. Chemical fertilizer rates,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,15,,should be calculated by deducting the available N contained in organic fertilizer applications,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,16,,from the rates shown in the above table.,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,17,,2. See Tables 6-2 and 6-3 for Soil N Index.,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,18,,3. Rates shown above are equal to the maximum allowed rates in the NAP regulations. The,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,19,,"higher yields shall be based on the best yield achieved in any of the three previous harvests,",,,,,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,20,,at 20% moisture content.,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,21,,4. Where milling wheat is grown under a contract to a purchaser of milling wheat an extra 30,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,22,,kg/ha N maybe applied.,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,23,,"5. To reduce the risk of poor establishment in spring cereals, not more than 75 kg/ha N should",,,,,,,,,,,,,,,,,,,,,,,,,,,
55,16 Cereals,94,16-2,Table 16-2: Available N1for wheat (kg/ha) where proof of higher yields is available,24,,be combined drilled.,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,1,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,2,,Soil N Index3,Winter barley4,"Spring barley4,5,6",,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,3,,1,180,135,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,4,,2,155,100,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,5,,3,120,75,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,6,,4,80,40,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,7,,1. N rates shown above refer to application rates of available fertilizer. Chemical fertilizer rates,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,8,,should be calculated by deducting the available N contained in organic fertilizer applications,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,9,,from the rates shown in the above table.,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,10,,"2. Winter Barley up to 8.5 tonnes/ha, Spring Barley up to 6.5 tonnes/ha.",,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,11,,3. See Tables 6-2 and 6-3 for Soil N Index.,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,12,,"4. Where proof of higher yields is available, an additional 20kg/ha N may be applied for",,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,13,,every 1 tonne above reference yield see table 16-4. The higher yields shall be based on,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,14,,the best yield achieved in any of the three previous harvests at 20% moisture content.,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,15,,"5. To reduce the risk of poor establishment in spring cereals, not more than 75 kg/ha N",,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,16,,should be combined drilled.,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,17,,6. Where malting barley is grown under a contract to a purchaser of malting barley an extra,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,18,,20 kg/ha N may be applied where it is shown on the basis of agronomic advice that,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16 Cereals,95,16-3,Table 16-3: Available N1for barley (kg/ha) for moderate yields2or whereproof of higher yields is not available,19,,additional N is required to address a proven low protein content in the grain.,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,1,,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,2,Soil N Index2,,Winter barley3,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,3,,,8.5 t/ha,9.5 t/ha,10.5 t/ha,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,4,,1,180,200,220,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,5,,2,155,175,195,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,6,,3,120,140,160,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,7,,4,80,100,120,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,8,,,"Spring barley3,4,5",,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,9,,,6.5 t/ha,7.5 t/ha,8.5 t/ha,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,10,,1,135,155,175,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,11,,2,100,120,140,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,12,,3,75,95,115,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,13,,4,40,60,80,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,14,,1. N rates shown above refer to application rates of available fertilizer. Chemical fertilizer rates,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,15,,should be calculated bydeducting the available N contained in organic fertilizer applications,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,16,,from the rates shown in the above table.,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,17,,2. See Tables 6-2 and 6-3 for Soil N Index.,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,18,,3. Rates shown above are equal to the maximum allowed rates in the NAP regulations. The,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,19,,higher yields shall be based on the best yield achieved in any of the three previous,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,20,,"harvests, at 20% moisture content.",,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,21,,"4. To reduce the risk of poor establishment in spring cereals, not more than 75 kg/ha N",,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,22,,should be combined drilled.,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,23,,5. Where malting barley is grown under a contract to a purchaser of malting barley an extra,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,24,,20 kg/ha N may be applied where it is shown on the basis of agronomic advice that,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16 Cereals,96,16-4,Table 16-4: Available N1for barley (kg/ha) where proof of higher yields is available,25,,additional N is required to address a proven low protein content in the grain.,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,1,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,2,,Soil N Index3,Winter Oats4,"Spring Oats4,5",,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,3,,1,145,110,,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,4,,2,120,90,,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,5,,3,85,60,,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,6,,4,45,30,,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,7,,1. N rates shown above refer to application rates of available fertilizer. Chemical fertilizer rates,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,8,,should be calculated by deducting the available N contained in organic fertilizer applications,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,9,,from the rates shown in the above table.,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,10,,"2. 7.5 t/ha winter oats, 6.5 t/ha spring oats.",,,,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,11,,3. See Tables 6-2 and 6-3 for Soil N Index.,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,12,,"4. Where proof of higher yields is available, an additional 20 kg/ha N may be applied for",,,,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,13,,every 1 tonne above reference yield see Table 16-6.,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,14,,5. To reduce the risk of poor establishment in spring cereals not more than 75 kg/ha N,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,16 Cereals,97,16-5,Table 16-5: Available N1 for oats (kg/ha) for moderate yields2or where proof of higher yields is not available,15,,should be combined drilled.,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,1,,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,2,Soil N Index2,,Winter Oats3,,,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,3,,,7.5 t/ha,8.5 t/ha,9.5 t/ha,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,4,,1,145,165,185,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,5,,2,120,140,160,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,6,,3,85,105,125,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,7,,4,45,65,85,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,8,,,"Spring Oats3,4",,,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,9,,,6.5 t/ha,7.5 t/ha,8.5 t/ha,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,10,,1,110,130,150,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,11,,2,90,110,130,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,12,,3,60,80,100,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,13,,4,30,50,70,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,14,,1. N rates shown above refer to application rates of available fertilizer. Chemical fertilizer rates,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,15,,should be calculated by deducting the available N contained in organic fertilizer applications,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,16,,from the rates shown in the above table.,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,17,,2. See Tables 6-2 and 6-3 for Soil N Index.,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,18,,3. Rates shown above are equal to the maximum allowed rates in the NAP. The higher yields,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,19,,"shall be based on the best yield achieved in any of the three previous harvests, at 20%",,,,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,20,,moisture content.,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,21,,4. To reduce the risk of poor establishment in spring cereals not more than 75 kg/ha N,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,16 Cereals,97,16-6,Table 16-6: Available N1for oats (kg/ha) where proof of higher yields is available,22,,should be combined drilled.,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,16 Cereals,99,16-7,Table 16-7: P and K offtakes in cereal crops (kg/ha) per tonne of grain yield,1,,Table 16-7: P and K offtakes in cereal crops (kg/ha) per tonne of grain yield,,,,,,,,,,,,,,,,,,,,,,,,,,,
